Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Costa Rica,CRI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.5,..,..,..,..,..,..,2.40000009536743,2.5,2.20000004768372,2,2,1.89999997615814,..,4.5,..,..,..,..,..,..,..,..,..,..,..,1.10000002384186,..,..,..,..,..,..,..
Costa Rica,CRI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,79,87,84,76,78,90,93,97,77,90,96,92,89,87,91,84,99,83,88,82,82,94,89,88,89,90,90,89,81,83,83,90,91,95,..
Costa Rica,CRI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,76.48776,76.72574,86.36704,90.31679,88.93384,86.63248,81.9234,89.02291,85.62152,82.86921,83.45878,87.11617,87.77172,81.60789,74.92113,78.14954,78.68407,75.86149,76.23412,75.64275,75.05871,79.76308,81.80551,83.72635,82.4616,81.76579,83.92306,..,..,86.56073,92.1107,94.7753,96.68852,..,96.46132,95.4392,91.69969,93.72951,95.05862,98.13242,99.36927,104.53688,102.62855,98.96209,98.73826,..
Costa Rica,CRI,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,28.48494,29.91999,32.78791,38.10972,41.29406,41.77031,42.17365,43.11321,..,46.67621,46.95678,46.38682,45.35323,43.06182,41.68217,40.5466,41.58717,42.22599,42.10599,42.63741,43.70341,44.86843,47.04686,48.05779,49.24113,50.46729,49.96808,51.14309,58.92318,64.70409,63.96944,69.28295,70.75937,..,82.49919,84.36382,91.00605,92.07306,93.14224,99.64572,102.18531,104.56289,107.95096,114.63662,120.32665,..
Costa Rica,CRI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,0.99958,1.0033,1.00956,1.01461,1.00883,1.013,1.01507,1.01788,..,1.0168,1.01851,1.00997,1.00999,1.00484,0.99554,0.99705,0.99214,0.99047,0.99053,0.98832,0.99469,1.00053,1.00121,1.00668,1.00746,1.00985,1.014,1.013,1.00926,1.00591,1.00055,1.00844,0.99926,..,1.00097,1.00062,1.00516,1.00235,1.00674,1.00807,1.00734,1.00835,1.00996,1.02126,1.02202,..
Costa Rica,CRI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,..
Costa Rica,CRI,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25640,25452,25264,25076,24888,24700,24512,24324,24136,23948,23760,23990,24220,24450,24680,24910,25138,25366,25594,25822,26050,26352,26654,26956,27258,27560
Costa Rica,CRI,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.176822632204,..
Costa Rica,CRI,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.9,93.1,93.3,93.6,93.8,94,94.2,94.4,94.7,94.9,95.1,95.3,95.5,95.8,96,96.2,96.4,96.6,96.8,97,97.2,97.3,97.5,97.6,97.7,97.8
Costa Rica,CRI,Improved sanitation facilities (% of population with access),SH.STA.ACSN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.4,88.7,89.1,89.4,89.7,90,90.3,90.6,90.9,91.2,91.4,91.7,92,92.3,92.6,92.8,93,93.3,93.5,93.7,93.9,94.1,94.3,94.5,94.5,94.5
Costa Rica,CRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,425.057654846326,442.444664949195,469.592292398223,447.989323321503,473.408632551576,465.42631810855,528.165846592446,556.920031436536,560.443338828938,525.238049996882,480.179713600804,455.822967416228,436.552774358555,460.950412290978,462.61543437167,472.833852079232,491.495062693797,491.231966745456,533.452160401305,541.915455908506,560.53052379132,705.487675531541,701.867252518329,674.413228042684,668.757378753462,656.18354212003,647.003781167478,632.764934892228,683.02177994011,732.039384019667,722.73368694956,748.213480579877,791.124996061532,923.565794347748,910.045639634045,970.737956595703,1031.80869969207,1035.2973898218,1016.18511044701,1022.18216595571,1011.84809347358,1015.71823672131,1029.00349372869,..,..
Costa Rica,CRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.368614042168214,0.355576299641079,0.38395681087937,0.405108210644306,0.438980244431649,0.532878509082331,0.605141673705036,0.517145991263407,0.594068820232759,0.638248026624924,0.67632930980116,0.805502732349821,0.905898056955966,1.02527478474193,0.932175715445008,0.97208080442069,0.969802815906357,1.18428184281843,1.28967417469165,1.20094743302555,1.03135425346826,0.917449667437749,0.827603371935888,0.812707823989201,0.752764522673372,0.830041853601399,0.930828286896115,0.960090021147449,0.998768576629446,0.985088870214276,0.95465365888952,1.0507977254449,1.16399725798881,1.183184700412,1.53822322613942,1.38599058652634,1.32029956074026,1.35419288706053,1.41136957914131,1.43489129516918,1.39470149919118,1.4413673438751,1.55679330223803,1.60599059130338,1.65525804751281,1.61688908935665,1.64763471879576,1.85890149022821,1.88006450380697,1.69368292084618,1.66517786720402,1.7049744950915,..,..,..,..
Costa Rica,CRI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,604.730594627169,650.728692872492,674.936264370581,717.644873336658,729.947888109621,765.515279629206,797.200016125182,849.457207876079,858.294207953899,931.650113066163,963.682808591405,934.489360664106,919.71526665565,991.438363889837,1009.80466488,1080.69087100043,1149.98394966392,1148.89830738718,1083.81945661294,1080.10545240075,1131.10559273775,1417.97466310439,1345.40355372111,1279.74143618282,1293.96099318556,1262.25660898376,1373.16796665513,1326.12441202335,1449.0513091998,1521.09949177801,1499.69975980785,1572.89511144888,1658.76145488212,1694.75373885937,1736.41069126142,1838.33512424602,1900.69035911719,1903.37252054744,1858.40351084752,1901.31593855859,1898.71202766142,1956.96398137747,1954.55879218933,..,..
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,507516613.029641,490324261.076477,479181220.002129,511902559.481175,542578815.242781,592981162.264151,647305630.188679,699456618.867925,773841494.339623,853630203.773585,984830158.490566,1077152880.70971,1238251652.83899,1528916175.75534,1666544790.1742,1960863535.40351,2412555511.81488,3072427122.24391,3523208935.26231,4035519466.92448,4831447173.21361,2623807081.28534,2606621245.65893,3976453953.74657,4593908761.57636,4796628461.38614,5477895474.91039,5841132961.60586,6063759370.62937,6866402028.10997,7403457319.20472,7162546761.41469,8573611050.18873,9638291586.86293,10557530654.1743,11722357067.305,11843228539.7911,12828975924.3336,14101753567.4015,15796567138.0566,15946443103.2804,16403602943.4123,16844378578.178,17517536016.3339,18596365926.995,19964925502.6464,22526463618.6989,26322000105.2344,29837895769.0591,29382694860.8539,36298327620.1953,41237293551.3474,45300669857.48,49236713603.2245,49552639049.2446,51106697023.7464
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-0.955940448104158,8.14832001178185,4.78471157517966,4.14905211768473,9.82961727761065,7.87070809413109,5.65012592822755,8.3850177476213,5.57772980303517,7.50313435663284,6.77850541555796,8.17804514116524,7.70891580500657,5.54490000637968,2.10007103881848,5.51756440789634,8.90447443140619,6.26768682884298,4.93912394983185,0.751895406211275,-2.26165550926935,-7.28556885193532,2.86299270294042,6.20170358144448,1.04141226873517,5.78494949847538,6.87543966362438,3.81939296256004,5.06567285608064,3.90491779520714,2.57191997527009,9.15201618044073,7.41368055851569,4.72960144604733,3.92088957069173,0.886582087799567,5.57818639869889,8.39784784115835,8.22220068723777,1.80082459954953,1.07639631702581,2.90218509100173,6.40451078321793,4.25945277360225,5.88637731275065,8.77964095890734,7.93534051473679,2.7316204215889,-1.01571886151348,4.95432052677604,4.51774647380603,5.16758277847948,3.43727397080984,3.50235223124649,2.75744382071217
Costa Rica,CRI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,3.3935722094288,0.587467379079555,1.95055392853382,1.77010209924715,-0.867362961635536,1.19637551071685,2.27780068863899,2.07560817303943,4.48295346584653,7.31747344813782,2.44354973209306,6.41308915901617,14.8404211495728,23.2130267048451,24.5408898279739,16.6017816924075,16.9387781440431,7.90848152630703,9.14996822502603,18.8295804049096,41.1021486168946,84.1718894065231,62.9258535850462,17.8836069483508,17.1835530600177,19.2879564950688,12.2337222096251,20.7330465865242,15.3423823139735,17.1131743902521,26.1482847734413,20.4812103569121,10.6234543074853,15.5483643489353,22.1924829968418,15.7977953087814,14.8946978289539,12.1256152825406,14.9738288372061,6.97653325771479,8.60039045313181,9.18228752500025,8.28766286899109,11.8456296192556,10.6236351156413,10.9994804395196,9.38402164952245,12.3974089734562,8.38017903190078,7.96091366689441,4.52761536512784,3.8850932446411,4.4219673018457,4.73657450269911,-0.306655052387583
Costa Rica,CRI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.8801326381398,13.3258685667646,11.8582465721614,13.2024047918331,13.5015250996386,13.0287376859757,12.4159564402625,12.2718363722739,13.4400402503546,13.3447286961814,13.0353418701216,13.390380796586,13.6961877687727,12.8474036057414,12.9923536921666,12.8332603640709,10.5417759058002,9.45645921412225,8.80059745117252,8.53574405514092,8.74677349058469,8.62327561200404,8.99340091808321,8.91780444125774,8.48263749621277,7.20567925331265,7.41605121878939,7.177987175381,6.39988915622865,6.06530653536867,5.60810120578855,..,..
Costa Rica,CRI,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.4802443377885,33.9780150272403,33.1016647492458,31.9292358099133,31.3403232014509,31.530690947506,31.5945790265727,29.8923566343079,30.1000840739449,30.8956751385479,30.1945441280576,29.553098605353,29.6029961978325,29.0369948434206,28.928547852449,29.8009310134632,35.10229443212,32.0838765652018,29.7482256784721,29.0925909054209,28.6173509422669,29.5279942883904,29.1353764729587,29.1778034223069,29.2678863786446,28.6822664288737,27.3567873687632,26.1576042978384,25.3559865234421,25.2484781731763,24.9702862742018,..,..
Costa Rica,CRI,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.6396230240717,52.696116461405,55.0400887249501,54.8683593982536,55.1581516683586,55.4405713423737,55.9894645530335,57.8358069934182,56.4598756757005,55.7595961652707,56.7701140018209,57.056520598061,56.7008160333949,58.1156015508381,58.0790984553844,57.3658086224659,54.3559296620798,58.4596642206759,61.4511768703554,62.3716650394382,62.6358755671484,61.8487300996055,61.8712226089581,61.9043921364354,62.2494761251426,64.1120543178137,65.2271614124474,66.6644085267806,68.2441243203292,68.686215291455,69.4216125200097,..,..
Costa Rica,CRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.4158069277534,21.7799149127981,23.5893681554801,22.8775896977158,25.2618673840843,23.4695164327598,25.132915545794,25.4450889003844,28.3983854799069,27.1426816058798,28.2197878218956,27.252346668867,30.6689549404805,31.1206001424801,33.5305744949611,30.0620076054295,28.9089545164348,30.8689102619549,28.1811900446976,26.9228315034033,26.4778838274551,43.2683559335342,45.0838978838925,29.9226326399139,29.0042172174578,27.1202318642815,27.0257951910295,26.6787008548004,29.3484766026795,30.2698448478358,30.2188559362865,33.5606845213184,35.2162543215441,35.7734696458558,35.5610191911709,37.5554439002568,39.3149351797613,40.7475211793166,47.4442832997411,51.744900956804,48.6229224201365,41.4772023608785,42.3863588385064,46.6691080056669,46.2559553725838,48.5000524217655,49.1290592809831,48.7110640859813,45.4351971897368,42.2803578072547,38.1702302489826,37.2116765075911,37.1928587946475,35.4597736239142,35.0569863596588,..
Costa Rica,CRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.1772573901585,25.3985703823442,26.3447089255371,27.4337668252433,28.7539627787858,33.4835136319962,30.843672737789,31.6277858471744,32.9100597442811,32.3342717038129,34.989655452208,37.6404667636458,37.1053336254534,37.2215211247193,48.3409872223264,38.5477782187483,34.9107155294163,36.3347745471023,36.0314493330019,37.1933579210275,36.8190209161774,48.1761791633655,42.1648712684302,30.856848736956,29.0305809977746,28.7203541049293,26.9543500860623,30.7329857017379,31.5732972010849,34.0907932231455,36.2817317030296,37.122039578493,39.8435247445662,42.2397396526274,41.1323053135062,40.365476920359,42.7861787827999,44.587683365908,50.0885594306874,45.9271218590171,45.7662020997595,44.5310874403059,47.6332788605234,48.5352746398265,49.4807626958665,53.9743555511568,55.2773059920062,53.5160790572246,55.1915344473095,41.6965840581345,40.9274975188771,42.1922587473364,41.7463480926338,39.0348383452579,37.2448546658458,..
Costa Rica,CRI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.500432267056,18.8782257826928,19.4533396782352,18.794428201113,15.9941227211216,19.5036263457489,19.0583909643872,19.3573443674368,18.0271913321862,20.0289989915831,20.5364386707468,24.3365569988745,22.0270685751844,23.9933477919256,26.7386527141101,21.6410983994924,23.6621916655381,24.2697692098913,23.4613614581316,25.3140139719524,26.5747301382719,29.0266475225633,24.6860933149165,15.8823458273137,14.7007614443275,13.7514056578222,16.0709983109291,19.5355436303639,17.9220641304298,17.7429778451335,18.4780484410821,17.935192025276,20.2357222442815,20.8838362442816,20.0479424979489,18.2394249477724,15.9576407229882,18.0843102984772,20.4577330616544,17.0312455785128,16.911742787104,20.3078774539878,22.6212489694056,20.6433894338697,23.1298300725135,24.3464637040155,26.4172041626829,24.6649764681926,27.5791012579711,16.290152113967,20.6495289714672,21.8849440079168,21.8849238736383,20.5601196459129,19.2619632563721,..
Costa Rica,CRI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,15.2145865283965,15.9411161148831,18.5385565542389,17.9712698783147,17.6052931958444,16.634575165768,19.0104626929688,18.2452200718494,17.7995673463754,17.8275281394091,17.4349855772107,17.183855577243,17.7828475849613,16.9302086759106,17.8495150602298,19.1137047128341,19.0873113255913,18.6844445787193,17.8099124669657,18.5332461484671,19.5299238721452,20.2796147945953,19.6708973659668,20.2974136232023,20.4641788454026,20.4201057915232,20.2951337669535,19.9330197531078,20.8638283387299,22.2664928080915,22.5585310196631,22.5614318965866,22.3261842522465,22.8554914071653,23.7631450593979,24.627482397168,25.1963831338756,24.5524339632641,23.724564015325,24.1594174420505,24.3573213229315,24.4093505330185,24.2178327971323,..
Costa Rica,CRI,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.393607805305756,3.48070857753058,1.72571796844744,1.30588713265879,0.531698749590758,-1.49036728429198,-3.00713611326836,-3.76761534061677,-0.245172292683426,0.840981657253694,0.605841062018183,1.82814320966892,0.990794948114737,-1.71755780913135,-0.722764233576061,1.42088626260957,0.0556619048568421,-1.94772863996368,-0.977294577577235,0.766559473092678,-0.149603108183561,-4.43000737421954,-2.12947127811493,-2.82769166713077,-1.83711920731893,-1.2043575349272,-1.41354634682479,-1.31487527027739,-1.21212620622913,-3.40611944841664,-1.59802981136103,-1.32657378152558,-0.794910190146497,1.14584777507983,1.73556044662715,-0.784481932206465,-3.3598454397922,-4.14967892911274,-3.34696814394622,-3.91906756042588,-4.31431463210436,-2.89249201404584,..
Costa Rica,CRI,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,12,12,12,12,12,12,12,12,12,9,9,9
Costa Rica,CRI,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.70397592542846,..,5.26225226256324,6.60807986074553,6.41118983191734,9.27749867239435,14.6129850861001,..,..,..,2.97125120516195,8.37959419661628,7.56446599212112,8.3448961710954,8.28895977234693,6.3856044499484,4.99777167123099,3.98067926191754,3.63365262595183,..,..,..,..
Costa Rica,CRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930241763896723,0.136853256657671,0.20583013488725,0.539072398716921,1.30463003332301,1.76015986790668,2.9000809207097,3.59676125416283,5.3851447021927,8.14613124544037,12.2740019150724,18.6591211765594,21.7383645571147,25.4924041637636,32.8678269948296,33.7921270399482,41.62122844364,42.3850964397108,66.9932126042763,87.660352746492,111.919913345591,145.971647928252,143.828359244231,..
Costa Rica,CRI,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0.00111332539161221,0.0815097538496,0.279912478734018,0.416829206101345,0.841057040488486,1.64022128772133,2.66637869776731,3.90432325714263,5.80025302331829,9.55948213497093,19.8948511346293,20.3336148143541,20.7923067055542,22.07,25.1,28.4,32.29,34.33,36.5,39.2121959961842,47.5,45.96,49.41,..
Costa Rica,CRI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.67089876645129,6.20108622596738,4.20282766963805,13.2031447898435,43.713229792363,63.4036737750249,51.7138549193457,36.3952248865403,36.5818682795615,44.8179439395753,35.7148191996084,38.0269224582496,44.7199036925896,45.3741540291631,39.4262118107073,44.1805068254008,39.9723419497936,40.844763786613,39.613233707362,43.322117037121,..,..
Costa Rica,CRI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.3632761965624,39.03539253387,43.0734743734495,42.7620444449155,46.5370178315969,48.9054321544899,48.5087701011459,47.82283718201,49.713022991652,50.9354048249358,55.6339583304148,53.3907498461204,52.7921766549826,52.3115663685663,69.6050899345316,60.549853600887,56.5085442935337,60.1999632996719,57.6349582812583,57.7670364151814,52.6136353946555,84.4955414524586,67.4819942839582,46.8004916351813,45.7127058674844,43.2387043669555,41.4210167096537,43.5018346047274,43.8012103986958,45.6134084077525,46.4377634903325,48.5162626612109,49.9322861153792,63.7042358042879,63.0639892801781,63.8864688816524,67.8024575226315,71.6503020522853,83.259148898625,81.6443211191688,76.7381159594308,70.6552093462769,73.9237719112515,78.5795444471466,78.3457910927132,84.4000144040932,87.6663569314421,84.6797352438559,83.3681442972091,68.6737554045225,63.4125633578601,64.5723754078181,64.0699135163176,60.1528774618709,57.3895286822943,49.1656230265183
Costa Rica,CRI,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.3725490196,73.4513274336,74.0740740741,73.5849056604,82,84,112.5,92.5531914894,91.8367346939,85.4368932039,75,79.6296296296,84.1121495327,87.8504672897,98.0198019802,104.5871559633,99.0825688073,105.6603773585,108.9108910891,107.1428571429,100,97.8074580555,96.3256925018,94.4550747895,90.041539479,84.9446607627,80.8996841673,76.721685069,71.7947253785,72.5666058004,66.4629286925,62.2335137063,61.9842846713,61.6090349478,62.8159019547,..
Costa Rica,CRI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,320105000,365557000,437426000,520728000,654052000,874275000,1075345000,1415430000,1784971000,2233305000,2863523000,3427580000,3766618000,4300440000,4103775000,4509219000,4683193000,4824946000,4622623000,4676117000,3835596000,4096225000,4004910000,3928898000,3964260000,3850457000,3521624000,3499606000,3956116000,4210200000,4688175000,4882993000,5067738000,5647612000,5707713000,6483008000,6991747000,8409515000,8838213000,7760168000,8154410000,10271440000,14310359000,18734573000,20974122000,..
Costa Rica,CRI,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,6.40733412226452,5.83971997962827,5.97933165380434,5.72034169329988,7.00997527039633,7.82929175366441,7.61309319318614,7.37464497076563,12.3780725090518,10.3182611224959,8.02663344224937,14.7238510519782,11.8917458126351,19.8065579913913,10.2475331244947,12.1668333631298,10.0994518903839,6.26899183933832,7.34690038413457,5.50845213523912,7.18177968452922,6.19266961995776,6.62878820165294,5.96214418786071,4.97248439103023,5.73904065388521,5.20216489268837,4.57663038039954,4.06727605698666,4.01897977218517,4.43119398930482,4.42949444689448,4.10550460708815,4.93274936434647,4.99449118944373,4.23590263429006,3.47902475060938,3.53486357469667,5.34056513924001,4.42833702204386,2.80544059351394,3.99547225924899,5.14503491380307,6.82776116700505,7.23055301822935,..
Costa Rica,CRI,Net migration,SM.POP.NETM,..,..,7905,..,..,..,..,7827,..,..,..,..,12638,..,..,..,..,17425,..,..,..,..,18876,..,..,..,..,17417,..,..,..,..,69202,..,..,..,..,89527,..,..,..,..,41792,..,..,..,..,30339,..,..,..,..,19658,..,..,..
Costa Rica,CRI,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,500000,600000.0238,600000.0238,699999.9881,699999.9881,800000.0119,800000.0119,..,..,..,..,..,..,7099999.905,35500000,46020000.46,67180000.31,92949996.95,122453552.2,142395233.2,140491790.8,147801116.9,192016738.9,191548233,209029050,246343429.361726,271414281.377367,268618171.99,238598200,259382912,290543358.308025,346035432.757602,402604637.039986,419222829.171868,407710888.064066
Costa Rica,CRI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62500000,48600000,43500000,52600000,69600000,28900000,60700000,55900000,69900000,61000000,80300000,122200000,101300000,162500000,178400000,226000000,246700000,297600000,336900000,426950000,408170000,613080000,619469212,408564447,460378018,659355552,575064883,793834548,861042026,1469089234.57071,1896095297,2078238732,1031817371.31767,1855377067.26612,2733268839.98155,2696295210.67893,3555384976.80294,3063796185.53092,3094022409.54748
Costa Rica,CRI,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,2.6930884398241,4.37796688665046,6.49177045937303,6.81705503222608,9.08242167549861,9.75701816466148,8.60436892464875,8.80386095328348,6.81790860224287,9.18081648654435,8.1184591910856,8.69168537573892,9.56319515492171,11.6798547308673,11.2486434165371,14.317658445416,11.3130794815877,11.4099252307917,22.3330022288875,23.7288048177941,26.9659554289546,22.1259942945088,31.6956896479918,97.1106577315543,81.6084987735791,102.295373541653,69.4683943439917,79.301194131078,63.6767462710897,74.9034516271038,73.3140955699527,54.8107570912952,43.0641882962293,29.6288092954066,21.8204088400241,8.45076439969524,-3.56712605578451,-2.1587275726534,4.53632229813432,-2.56188737828761,2.45067444496809,0.0925740592473979,-0.083677724595935,7.03592125003333,3.04988799961023,6.07837907380287,7.35937467363227,13.2624932342976,14.9271724657332,24.1897697125902,20.6698255528326,7.76874274397471,6.08489459295235,7.07754683855056,11.249355242952,..
Costa Rica,CRI,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,244.8169,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,278.9614,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.32578,..,..,..,..,..,..,..,..,..,98,..,..,..,..,..,..,..,..,..,98,..,99.5,..,..,..
Costa Rica,CRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.06011,..,..,..,..,..,..,..,..,..,92.98065,..,..,..,..,..,..,..,..,..,97.7,..,98.7,..,..,..
Costa Rica,CRI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.5303860294379,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,98.1673916430374,..,99.9288484185142,..,..,..
Costa Rica,CRI,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.3907566666603,..,..,..,..,..,..,..,..,..,87.1214434504509,..,..,..,..,..,..,..,..,..,93.0973000824451,..,94.1798754036427,..,..,..
Costa Rica,CRI,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.7444313764572,..,81.456370651722,..,..,..
